ID,SA1_1,BINC1,DQ7
32330111181_378439,0,  600만원 이상,보유하고 있음
32330111191_419145,0,  600만원 이상,보유하고 있음
32330111191_419148,0,  500~600만원미만,보유하고 있음
32330111191_419150,0,  300~400만원미만,보유하고 있음
32330111191_419153,0,  300~400만원미만,보유하고 있음
32330111191_419154,0,  100만원미만,보유하지 않음
32330111191_419171,0,  500~600만원미만,보유하고 있음
32330111191_419173,0,  300~400만원미만,보유하고 있음
32330111191_419175,0,  200~300만원미만,보유하고 있음
32330111191_429001,0,  200~300만원미만,보유하고 있음
32330111191_429002,0,  300~400만원미만,보유하고 있음
3233011120A_292377,0,  200~300만원미만,보유하고 있음
3233011120A_292386,0,  200~300만원미만,보유하고 있음
3233011120A_292389,0,  100~200만원미만,보유하고 있음
3233011120A_292396,0,  400~500만원미만,보유하고 있음
3233011120A_292405,0,  600만원 이상,보유하고 있음
3233011120A_292411,0,  300~400만원미만,보유하고 있음
3233011120A_292422,0,  600만원 이상,보유하고 있음
3233011120A_292423,0,  300~400만원미만,보유하고 있음
3233011120A_292440,0,  600만원 이상,보유하고 있음
3233011120A_292445,0,  100~200만원미만,보유하지 않음
32330111241_469387,0,  100만원미만,보유하지 않음
32330111241_469388,0,  300~400만원미만,보유하고 있음
32330111241_469392,1,  200~300만원미만,보유하고 있음
32330111241_469398,0,  300~400만원미만,보유하고 있음
32330111241_469401,0,  500~600만원미만,보유하고 있음
32330111241_469406,1,  200~300만원미만,보유하지 않음
32330111241_469407,0,  400~500만원미만,보유하고 있음
32330111241_469413,1,  400~500만원미만,보유하고 있음
32330111241_469417,1,  100만원미만,보유하지 않음
32330111241_469430,1,  300~400만원미만,보유하고 있음
32330111251_570387,0,  200~300만원미만,보유하고 있음
32330111251_570390,1,  200~300만원미만,보유하고 있음
32330111251_570394,0,  200~300만원미만,보유하고 있음
32330111251_570395,0,  200~300만원미만,보유하고 있음
32330111251_570399,0,  400~500만원미만,보유하고 있음
32330111251_570404,0,  300~400만원미만,보유하고 있음
32330111251_570408,0,  300~400만원미만,보유하고 있음
32330111251_570409,1,  500~600만원미만,보유하고 있음
32330111251_570428,0,  300~400만원미만,보유하고 있음
32330111251_570441,0,  300~400만원미만,보유하고 있음
3233011160A_545312,0,  300~400만원미만,보유하고 있음
3233011160A_545316,0,  400~500만원미만,보유하고 있음
3233011160A_545320,0,  400~500만원미만,보유하고 있음
3233011160A_545321,0,  500~600만원미만,보유하고 있음
3233011160A_545323,1,  200~300만원미만,보유하고 있음
3233011160A_545324,0,  200~300만원미만,보유하고 있음
3233011160A_545328,0,  300~400만원미만,보유하고 있음
3233011160A_545333,1,  200~300만원미만,보유하고 있음
3233011160A_545355,0,  300~400만원미만,보유하고 있음
3233011160A_545375,0,  100만원미만,보유하지 않음
3233039011A_343561,0,  300~400만원미만,보유하고 있음
3233039011A_343562,0,  400~500만원미만,보유하고 있음
3233039011A_343563,0,  200~300만원미만,보유하지 않음
3233039011A_343564,1,  200~300만원미만,보유하지 않음
3233039011A_343565,0,  600만원 이상,보유하고 있음
3233039011A_343568,0,  500~600만원미만,보유하고 있음
3233039011A_343569,0,  400~500만원미만,보유하고 있음
3233039011A_343574,0,  300~400만원미만,보유하고 있음
3233039011A_343580,0,  600만원 이상,보유하고 있음
3233039011A_343583,0,  200~300만원미만,보유하고 있음
3233039012A_444377,1,  300~400만원미만,보유하고 있음
3233039012A_444378,0,  100~200만원미만,보유하고 있음
3233039012A_444384,0,  300~400만원미만,보유하고 있음
3233039012A_444392,0,  300~400만원미만,보유하고 있음
3233039012A_444396,0,  500~600만원미만,보유하고 있음
3233039012A_444405,0,  300~400만원미만,보유하고 있음
3233039012A_444414,1,  300~400만원미만,보유하고 있음
3233039012A_444417,0,  200~300만원미만,보유하지 않음
3233039012A_454738,0,  100~200만원미만,보유하고 있음
3233039012A_454739,0,  500~600만원미만,보유하고 있음
3234011055A_368390,1,  200~300만원미만,보유하고 있음
3234011055A_368394,0,  100~200만원미만,보유하고 있음
3234011055A_368400,0,  300~400만원미만,보유하고 있음
3234011055A_368402,0,  300~400만원미만,보유하고 있음
3234011055A_368414,0,  200~300만원미만,보유하지 않음
3234011055A_368426,0,  400~500만원미만,보유하고 있음
3234011055A_368430,0,  200~300만원미만,보유하지 않음
3234011055A_368433,0,  400~500만원미만,보유하고 있음
3234011055A_368449,0,  400~500만원미만,보유하고 있음
3234011055A_378363,0,  400~500만원미만,보유하고 있음
32340320121_545380,0,  100~200만원미만,보유하고 있음
32340320121_545388,0,  400~500만원미만,보유하고 있음
32340320121_545397,1,  600만원 이상,보유하고 있음
32340320121_545403,1,  400~500만원미만,보유하고 있음
32340320121_545407,0,  300~400만원미만,보유하고 있음
32340320121_545413,0,  300~400만원미만,보유하고 있음
32340320121_545417,0,  300~400만원미만,보유하고 있음
32340320121_545421,0,  200~300만원미만,보유하고 있음
32340320121_545429,0,  200~300만원미만,보유하고 있음
32340320121_545433,0,  100~200만원미만,보유하고 있음
32340320131_343596,0,  400~500만원미만,보유하고 있음
32340320131_343597,0,  400~500만원미만,보유하고 있음
32340320131_343600,0,  100만원미만,보유하고 있음
32340320131_343601,1,  300~400만원미만,보유하고 있음
32340320131_343610,0,  100만원미만,보유하지 않음
32340320131_343615,0,  300~400만원미만,보유하고 있음
32340320131_343631,0,  300~400만원미만,보유하고 있음
32340320131_343635,0,  300~400만원미만,보유하고 있음
32340320131_343642,1,  300~400만원미만,보유하고 있음
32340320131_343646,0,  400~500만원미만,보유하고 있음
32340320161_292455,0,  200~300만원미만,보유하고 있음
32340320161_292456,0,  500~600만원미만,보유하고 있음
32340320161_292461,0,  200~300만원미만,보유하고 있음
32340320161_292465,0,  300~400만원미만,보유하고 있음
32340320161_292476,0,  200~300만원미만,보유하고 있음
32340320161_292477,0,  500~600만원미만,보유하고 있음
32340320161_292482,0,  100~200만원미만,보유하고 있음
32340320161_292485,0,  300~400만원미만,보유하고 있음
32340320161_292486,0,  200~300만원미만,보유하고 있음
32340320161_292494,0,  400~500만원미만,보유하고 있음
32340320171_393644,0,  100만원미만,보유하지 않음
32340320171_393645,1,  200~300만원미만,보유하고 있음
32340320171_393646,1,  300~400만원미만,보유하고 있음
32340320171_393648,0,  400~500만원미만,보유하고 있음
32340320171_393650,0,  500~600만원미만,보유하고 있음
32340320171_393653,0,  200~300만원미만,보유하고 있음
32340320171_393655,1,  500~600만원미만,보유하고 있음
32340320171_393661,0,  300~400만원미만,보유하고 있음
32340320171_393666,0,  100만원미만,보유하지 않음
32340320171_393670,1,  400~500만원미만,보유하고 있음
32340320181_444426,0,  300~400만원미만,보유하고 있음
32340320181_444428,0,  200~300만원미만,보유하고 있음
32340320181_444431,0,  100~200만원미만,보유하고 있음
32340320181_444436,0,  100~200만원미만,보유하고 있음
32340320181_444443,0,  300~400만원미만,보유하고 있음
32340320181_444450,0,  100~200만원미만,보유하고 있음
32340320181_444458,0,  300~400만원미만,보유하고 있음
32340320181_444461,0,  300~400만원미만,보유하고 있음
32340320181_444464,0,  200~300만원미만,보유하고 있음
32340320181_444468,0,  100~200만원미만,보유하고 있음
32340320201_495129,1,  200~300만원미만,보유하고 있음
32340320201_495130,0,  100~200만원미만,보유하고 있음
32340320201_495136,1,  200~300만원미만,보유하고 있음
32340320201_495139,0,  100~200만원미만,보유하고 있음
32340320201_495148,0,  200~300만원미만,보유하고 있음
32340320201_495150,0,  300~400만원미만,보유하고 있음
32340320201_495160,1,  300~400만원미만,보유하고 있음
32340320201_495167,0,  300~400만원미만,보유하고 있음
32340320201_495171,1,  400~500만원미만,보유하고 있음
32340320201_495181,0,  500~600만원미만,보유하고 있음
3234036042A_570455,0,  400~500만원미만,보유하고 있음
3234036042A_570460,0,  400~500만원미만,보유하고 있음
3234036042A_570470,0,  500~600만원미만,보유하고 있음
3234036042A_570479,1,  200~300만원미만,보유하고 있음
3234036042A_570482,0,  600만원 이상,보유하고 있음
3234036042A_570492,0,  200~300만원미만,보유하고 있음
3234036042A_570496,1,  400~500만원미만,보유하고 있음
3234036042A_570497,1,  500~600만원미만,보유하고 있음
3234036042A_570508,0,  300~400만원미만,보유하고 있음
3234036042A_580928,0,  200~300만원미만,보유하고 있음
3234036048A_419178,0,  100~200만원미만,보유하고 있음
3234036048A_419191,0,  300~400만원미만,보유하고 있음
3234036048A_419208,0,  400~500만원미만,보유하고 있음
3234036048A_419209,0,  300~400만원미만,보유하고 있음
3234036048A_419212,1,  100~200만원미만,보유하고 있음
3234036048A_419227,1,  200~300만원미만,보유하고 있음
3234036048A_419238,1,  300~400만원미만,보유하고 있음
3234036048A_419244,1,  100~200만원미만,보유하지 않음
3234036048A_428715,0,  300~400만원미만,보유하고 있음
3234036048A_428726,1,  300~400만원미만,보유하고 있음
3234036049A_469452,0,  300~400만원미만,보유하고 있음
3234036049A_469460,0,  100~200만원미만,보유하지 않음
3234036049A_469463,0,  300~400만원미만,보유하고 있음
3234036049A_469467,1,  200~300만원미만,보유하고 있음
3234036049A_469474,0,  100~200만원미만,보유하지 않음
3234036049A_469484,0,  100~200만원미만,보유하지 않음
3234036049A_469495,0,  100~200만원미만,보유하지 않음
3234036049A_469497,0,  500~600만원미만,보유하고 있음
3234036049A_469500,0,  300~400만원미만,보유하고 있음
3234036049A_479972,0,  500~600만원미만,보유하고 있음
3234036067A_317548,1,  300~400만원미만,보유하고 있음
3234036067A_317556,0,  200~300만원미만,보유하고 있음
3234036067A_317563,1,  400~500만원미만,보유하고 있음
3234036067A_317575,0,  400~500만원미만,보유하고 있음
3234036067A_317585,0,  100~200만원미만,보유하고 있음
3234036067A_317590,0,  300~400만원미만,보유하고 있음
3234036067A_317592,0,  300~400만원미만,보유하고 있음
3234036067A_317604,0,  300~400만원미만,보유하고 있음
3234036067A_317625,0,  500~600만원미만,보유하지 않음
3234036067A_317628,0,  400~500만원미만,보유하고 있음
3234037032A_520001,1,  200~300만원미만,보유하고 있음
3234037032A_520006,0,  200~300만원미만,보유하고 있음
3234037032A_520010,0,  200~300만원미만,보유하고 있음
3234037032A_520014,1,  300~400만원미만,보유하고 있음
3234037032A_520018,0,  200~300만원미만,보유하고 있음
3234037032A_520028,0,  300~400만원미만,보유하고 있음
3234037032A_520031,1,  300~400만원미만,보유하고 있음
3234037032A_520033,0,  200~300만원미만,보유하고 있음
3234037032A_520040,0,  300~400만원미만,보유하고 있음
3234037032A_520048,0,  200~300만원미만,보유하고 있음
3235013051A_495188,0,  300~400만원미만,보유하고 있음
3235013051A_495195,0,  200~300만원미만,보유하고 있음
3235013051A_495197,0,  200~300만원미만,보유하고 있음
3235013051A_495206,0,  500~600만원미만,보유하고 있음
3235013051A_495208,0,  300~400만원미만,보유하고 있음
